0.8793,99996755.0
0.8822,99996731.0
0.8866,99996719.0
0.8895,99996663.0
0.8946,99996663.0
0.8879,99996695.0
0.8898,99996659.0
0.8806,99996727.0
0.8933,99996603.0
0.8900,99996699.0
0.8867,99996779.0
0.8845,99996727.0
0.8770,99996727.0
0.8838,99996679.0
0.8849,99996703.0
0.8823,99996655.0
0.8960,99996651.0
0.8839,99996627.0
0.8862,99996703.0
0.8871,99996719.0
0.8912,99996631.0
0.8904,99996699.0
0.8897,99996687.0
0.8975,99996683.0
0.8910,99996699.0
0.8766,99996747.0
0.8872,99996695.0
0.8896,99996787.0
0.8882,99996627.0
0.8775,99996771.0
0.8878,99996651.0
0.8892,99996659.0
0.8785,99996731.0
0.8825,99996691.0
0.8870,99996727.0
0.8856,99996695.0
0.8889,99996735.0
0.8863,99996675.0
0.8810,99996703.0
0.8912,99996727.0
0.8858,99996695.0
0.8870,99996687.0
0.8720,99996735.0
0.8841,99996699.0
0.8924,99996659.0
0.8905,99996679.0
0.8906,99996695.0
0.8899,99996687.0
0.8724,99996735.0
0.8799,99996723.0
0.8859,99996647.0
0.8915,99996719.0
0.8862,99996655.0
0.8866,99996787.0
0.8898,99996627.0
0.8863,99996639.0
0.8826,99996699.0
0.8885,99996763.0
0.8972,99996647.0
0.8772,99996739.0
0.8874,99996775.0
0.8812,99996667.0
0.8900,99996659.0
0.8849,99996747.0
0.8872,99996691.0
0.8809,99996711.0
0.8892,99996655.0
0.8830,99996647.0
0.8943,99996655.0
0.8886,99996743.0
0.8908,99996751.0
0.8873,99996703.0
0.8917,99996591.0
0.8777,99996799.0
0.8871,99996775.0
0.8955,99996691.0
0.8917,99996655.0
0.8876,99996687.0
0.8838,99996719.0
0.8853,99996679.0
0.8925,99996659.0
0.8813,99996699.0
0.8799,99996723.0
0.8912,99996679.0
0.8816,99996727.0
0.8814,99996707.0
0.8749,99996731.0
0.8827,99996791.0
0.8817,99996655.0
0.8880,99996647.0
0.8843,99996715.0
0.8873,99996675.0
0.8826,99996691.0
0.8917,99996703.0
0.8799,99996723.0
0.8898,99996623.0
0.8908,99996711.0
0.8869,99996711.0
0.8941,99996815.0
0.8872,99996747.0
