0.7695,512.640157520771
0.8481,362.6086750626564
0.8477,406.16932736337185
0.8258,533.5534761548042
0.8176,528.817456394434
0.8400,493.4750981926918
0.8411,369.44443905353546
0.8207,531.0732484161854
0.8404,523.3342231214046
0.7918,571.4754146039486
0.8274,562.3176074177027
0.8283,582.3857746422291
0.8319,473.03673300147057
0.7905,442.0427828133106
0.8381,527.667517632246
0.7888,526.4854048788548
0.8096,487.46851921081543
0.8095,567.8942660093307
0.8291,488.5968080777675
0.8426,502.960756957531
0.8202,528.0180254429579
0.8217,506.0178017616272
0.8148,368.64457961916924
0.8441,484.41259428858757
0.8418,413.50524708628654
0.7992,531.2634019553661
0.8288,472.49141323566437
0.7875,475.2799831330776
0.8262,504.9594993367791
0.8328,407.0567403137684
0.8246,527.409273982048
0.7981,401.0171467214823
0.7919,487.5259517431259
0.7911,455.265062302351
0.7867,434.0695588439703
0.8233,531.5687543451786
0.7698,504.9314875602722
0.7779,489.6677331328392
0.8263,462.6822900772095
0.8216,503.4346586614847
0.7871,473.00519239902496
0.8455,495.8757172822952
0.7967,553.1450580656528
0.8357,512.9257738292217
0.7827,555.880870372057
0.8304,401.2132666707039
0.7893,549.1051680743694
0.7796,510.7188713848591
0.8278,526.1694126427174
0.8270,475.6450887620449
0.7804,410.0363917052746
0.8169,521.7576496899128
0.8303,443.84711268544197
0.8261,534.8274437487125
0.8368,528.2438731491566
0.8307,513.051401078701
0.8439,462.7248714566231
0.8374,463.6672901213169
0.7871,572.1298375725746
0.8307,514.6930217891932
0.8334,509.6405633687973
0.8398,511.56788742542267
0.8345,458.4866228401661
0.8306,518.133039444685
0.8289,415.8872756958008
0.8442,484.85272248089314
0.8422,528.238598883152
0.8329,456.61693100631237
0.7842,475.03723245859146
0.8338,430.54281337559223
0.8258,533.8090890944004
0.8043,473.5688499212265
0.8471,417.62856912612915
0.7779,564.4939003586769
0.8402,479.7593011409044
0.8212,514.6266775429249
0.8386,409.3324960768223
0.8522,423.89543937146664
0.8353,534.1730902045965
0.8354,486.95121470093727
0.8241,554.624013364315
0.7975,428.97505471110344
0.8256,498.87317211925983
0.8377,400.5781437754631
0.8445,408.98415207862854
0.8446,431.3465259671211
0.7829,467.4466794729233
0.8244,499.5812410712242
0.7884,489.27593836188316
0.8293,463.98912939429283
0.8167,482.5921071767807
0.8159,522.962011128664
0.8320,487.74066016077995
0.8245,529.9801270663738
0.8297,445.41201615333557
0.8291,446.22789040207863
0.8480,483.93357688188553
0.8374,463.25043883919716
0.8294,490.3094860315323
0.8247,527.5311766862869
