0.000,0.000,10000
0.000,0.000,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
0.167,0.809,10000
