0.000,0.000,99999999
0.000,0.000,99999999
0.879,0.953,99996755.0
0.882,0.954,99996731.0
0.887,0.956,99996719.0
0.889,0.957,99996663.0
0.895,0.957,99996663.0
0.888,0.956,99996695.0
0.890,0.956,99996659.0
0.881,0.953,99996727.0
0.893,0.957,99996603.0
0.890,0.956,99996699.0
0.887,0.954,99996779.0
0.885,0.955,99996727.0
0.877,0.953,99996727.0
0.884,0.954,99996679.0
0.885,0.955,99996703.0
0.882,0.954,99996655.0
0.896,0.958,99996651.0
0.884,0.954,99996627.0
0.886,0.955,99996703.0
0.887,0.956,99996719.0
0.891,0.957,99996631.0
0.890,0.956,99996699.0
0.890,0.956,99996687.0
0.897,0.957,99996683.0
0.891,0.957,99996699.0
0.877,0.952,99996747.0
0.887,0.955,99996695.0
0.890,0.956,99996787.0
0.888,0.955,99996627.0
0.877,0.954,99996771.0
0.888,0.956,99996651.0
0.889,0.956,99996659.0
0.879,0.953,99996731.0
0.882,0.954,99996691.0
0.887,0.956,99996727.0
0.886,0.955,99996695.0
0.889,0.958,99996735.0
0.886,0.954,99996675.0
0.881,0.954,99996703.0
0.891,0.957,99996727.0
0.886,0.955,99996695.0
0.887,0.956,99996687.0
0.872,0.951,99996735.0
0.884,0.955,99996699.0
0.892,0.956,99996659.0
0.890,0.956,99996679.0
0.891,0.956,99996695.0
0.890,0.956,99996687.0
0.872,0.952,99996735.0
0.880,0.953,99996723.0
0.886,0.956,99996647.0
0.891,0.957,99996719.0
0.886,0.954,99996655.0
0.887,0.955,99996787.0
0.890,0.956,99996627.0
0.886,0.954,99996639.0
0.883,0.954,99996699.0
0.889,0.955,99996763.0
0.897,0.958,99996647.0
0.877,0.954,99996739.0
0.887,0.956,99996775.0
0.881,0.954,99996667.0
0.890,0.956,99996659.0
0.885,0.955,99996747.0
0.887,0.957,99996691.0
0.881,0.955,99996711.0
0.889,0.956,99996655.0
0.883,0.954,99996647.0
0.894,0.957,99996655.0
0.889,0.956,99996743.0
0.891,0.957,99996751.0
0.887,0.956,99996703.0
0.892,0.956,99996591.0
0.878,0.953,99996799.0
0.887,0.956,99996775.0
0.895,0.958,99996691.0
0.892,0.957,99996655.0
0.888,0.956,99996687.0
0.884,0.954,99996719.0
0.885,0.954,99996679.0
0.893,0.956,99996659.0
0.881,0.953,99996699.0
0.880,0.954,99996723.0
0.891,0.957,99996679.0
0.882,0.954,99996727.0
0.881,0.954,99996707.0
0.875,0.952,99996731.0
0.883,0.954,99996791.0
0.882,0.954,99996655.0
0.888,0.955,99996647.0
0.884,0.956,99996715.0
0.887,0.956,99996675.0
0.883,0.955,99996691.0
0.892,0.957,99996703.0
0.880,0.954,99996723.0
0.890,0.956,99996623.0
0.891,0.956,99996711.0
0.887,0.955,99996711.0
0.894,0.957,99996815.0
0.887,0.955,99996747.0
