0.000,0.000,500
0.000,0.000,500
0.219,0.694,145.01963564753532
0.220,0.691,139.5030153542757
0.209,0.685,147.01765362918377
0.224,0.696,119.08541848510504
0.223,0.692,115.29509906470776
0.230,0.695,120.23125123977661
0.236,0.695,90.66200791299343
0.220,0.684,119.15578486025333
0.247,0.699,64.32926858961582
0.228,0.696,94.25858694314957
0.227,0.690,105.9860804527998
0.234,0.695,89.57662043720484
0.247,0.697,57.1055579893291
0.250,0.694,41.72119468450546
0.238,0.693,61.77182254195213
0.257,0.699,0.6448563486337662
0.254,0.699,24.3232893794775
0.263,0.704,27.539447024464607
0.253,0.694,16.80460123717785
0.255,0.699,3.9893381372094154
0.252,0.697,7.056137353181839
0.255,0.699,0.3138958811759949
0.252,0.692,0.1024264246225357
0.254,0.691,0.11356379836797714
0.251,0.696,0.09797865152359009
0.259,0.695,0.5803109258413315
0.254,0.696,0.0022584199905395508
0.239,0.681,0.14219526201486588
0.248,0.689,0.03609299659729004
0.249,0.691,0.278850257396698
0.247,0.690,0.04595671594142914
0.247,0.694,0.013029724359512329
0.237,0.685,0.22797314822673798
0.258,0.699,0.01346704363822937
0.233,0.682,0.2456900030374527
0.240,0.684,0.10318830609321594
0.231,0.683,0.15537098795175552
0.230,0.686,0.044584937393665314
0.239,0.692,0.08799527585506439
0.242,0.686,0.05873968079686165
0.226,0.682,0.11689943820238113
0.227,0.683,0.0470525324344635
0.223,0.684,0.05341997742652893
0.224,0.677,0.0012872591614723206
0.238,0.691,0.029910266399383545
0.229,0.689,0.028129175305366516
0.229,0.688,0.020810067653656006
0.230,0.682,0.023651957511901855
0.235,0.684,0.08273695409297943
0.231,0.682,0.07420484721660614
0.229,0.685,0.0561695396900177
0.235,0.683,0.08031213283538818
0.231,0.697,0.028796352446079254
0.222,0.678,0.1646653264760971
0.237,0.687,0.05467525124549866
0.217,0.683,0.02541118860244751
0.220,0.681,0.07491619884967804
0.218,0.680,0.17167191207408905
0.216,0.675,0.07335278391838074
0.216,0.676,0.37250180542469025
0.226,0.683,0.038282155990600586
