0.000,0.000,10000
0.000,0.000,10000
0.341,0.767,9754.05306379497
0.344,0.770,9767.367468137294
0.356,0.773,9776.1035663113
0.371,0.770,9759.328717760742
0.382,0.771,9784.360504809767
0.374,0.774,9756.668853070587
0.369,0.777,9727.250158522278
0.334,0.765,9789.81574691832
0.365,0.772,9754.364592768252
0.358,0.772,9748.1079826504
0.377,0.772,9771.77958831191
0.359,0.759,9796.392043013126
0.382,0.773,9730.761454164982
0.366,0.774,9728.51730578579
0.340,0.768,9800.187668398023
0.364,0.770,9757.764870692044
0.348,0.769,9800.628069482744
0.367,0.777,9760.04075132683
0.397,0.779,9701.788109593093
0.364,0.772,9694.241139747202
0.350,0.769,9779.21680906415
0.368,0.775,9706.022550016642
0.361,0.772,9779.580622702837
0.371,0.772,9768.77403871715
0.366,0.770,9758.202700689435
0.348,0.766,9790.224823337048
0.375,0.774,9720.578986741602
0.330,0.770,9784.938013412058
0.371,0.769,9737.88158684969
0.363,0.766,9748.580174144357
0.349,0.770,9744.28834201023
0.365,0.768,9780.209800317883
0.367,0.772,9757.483491770923
0.343,0.766,9779.291316628456
0.357,0.771,9780.593453481793
0.372,0.774,9730.314131900668
0.391,0.776,9723.347124889493
0.344,0.767,9759.794298641384
0.387,0.776,9768.74962728098
0.401,0.778,9757.427440747619
0.341,0.762,9755.405059672892
0.338,0.769,9759.18898472935
0.356,0.765,9791.82659997046
0.394,0.778,9774.9557277672
0.346,0.768,9760.288386717439
0.375,0.769,9752.2724766545
0.358,0.770,9729.075529426336
0.383,0.772,9709.941800013185
0.371,0.772,9723.432412080467
0.358,0.772,9789.905349433422
0.344,0.764,9768.641100566834
0.358,0.765,9773.742540456355
0.417,0.773,9726.916955374181
0.358,0.771,9757.624299481511
0.357,0.772,9777.309558779001
0.380,0.776,9731.44740204513
0.384,0.771,9767.394803136587
0.335,0.766,9764.398095183074
0.388,0.770,9763.733619615436
0.325,0.759,9798.272160537541
0.398,0.779,9758.522197514772
0.333,0.764,9770.989703826606
0.364,0.768,9768.014180637896
0.365,0.773,9791.671826951206
0.331,0.771,9776.737157896161
0.338,0.766,9722.792590200901
0.375,0.774,9728.149146951735
0.343,0.762,9795.77587403357
0.373,0.773,9779.854726567864
0.345,0.772,9756.910254642367
0.368,0.776,9751.659256905317
0.394,0.774,9802.754327300936
0.369,0.768,9767.393592610955
0.357,0.768,9749.636779628694
0.367,0.768,9792.498545505106
0.375,0.773,9795.140405751765
0.366,0.769,9710.735094487667
0.357,0.770,9710.329885266721
0.348,0.772,9765.136901050806
0.364,0.775,9785.412528624758
0.376,0.768,9762.506820231676
0.375,0.774,9720.027846872807
0.340,0.765,9777.078986242414
0.373,0.778,9762.95494967699
0.368,0.770,9734.325842886232
0.380,0.768,9737.418917946517
0.356,0.767,9741.735107317567
0.371,0.772,9720.168422430754
0.393,0.769,9777.915533490479
0.365,0.767,9777.89833988063
0.358,0.772,9748.649786010385
0.380,0.771,9735.922646664083
0.376,0.772,9761.6846864447
0.357,0.768,9739.134889818728
0.360,0.773,9761.101006239653
0.355,0.770,9772.54409507662
0.376,0.774,9738.234501060098
0.341,0.766,9721.92542822659
