0.8808,99996479.0
0.8843,99996463.0
0.8804,99996483.0
0.8779,99996511.0
0.8866,99996459.0
0.8731,99996511.0
0.8814,99996459.0
0.8836,99996415.0
0.8887,99996531.0
0.8844,99996439.0
0.8908,99996467.0
0.8843,99996479.0
0.8876,99996467.0
0.8783,99996507.0
0.8836,99996451.0
0.8856,99996415.0
0.8904,99996443.0
0.8833,99996495.0
0.8886,99996403.0
0.8756,99996471.0
0.8868,99996495.0
0.8873,99996411.0
0.8866,99996447.0
0.8906,99996355.0
0.8838,99996451.0
0.8888,99996371.0
0.8896,99996407.0
0.8808,99996539.0
0.8864,99996395.0
0.8852,99996487.0
0.8871,99996435.0
0.8838,99996479.0
0.8876,99996451.0
0.8826,99996463.0
0.8774,99996527.0
0.8844,99996371.0
0.8789,99996487.0
0.8870,99996471.0
0.8828,99996515.0
0.8876,99996435.0
0.8845,99996471.0
0.8867,99996403.0
0.8835,99996483.0
0.8867,99996491.0
0.8924,99996471.0
0.8864,99996431.0
0.8896,99996487.0
0.8886,99996527.0
0.8895,99996419.0
0.8863,99996419.0
0.8869,99996535.0
0.8854,99996471.0
0.8784,99996487.0
0.8871,99996479.0
0.8900,99996423.0
0.8801,99996499.0
0.8807,99996491.0
0.8805,99996463.0
0.8879,99996415.0
0.8952,99996403.0
0.8848,99996419.0
0.8815,99996467.0
0.8809,99996503.0
0.8874,99996391.0
0.8866,99996419.0
0.8862,99996423.0
0.8836,99996543.0
0.8842,99996483.0
0.8835,99996523.0
0.8792,99996451.0
0.8846,99996455.0
0.8830,99996407.0
0.8806,99996475.0
0.8896,99996483.0
0.8815,99996503.0
0.8894,99996367.0
0.8842,99996519.0
0.8936,99996455.0
0.8801,99996407.0
0.8828,99996371.0
0.8820,99996443.0
0.8851,99996419.0
0.8785,99996499.0
0.8869,99996487.0
0.8944,99996419.0
0.8777,99996543.0
0.8747,99996487.0
0.8793,99996419.0
0.8912,99996407.0
0.8877,99996455.0
0.8875,99996351.0
0.8859,99996463.0
0.8760,99996491.0
0.8816,99996507.0
0.8841,99996483.0
0.8830,99996407.0
0.8848,99996527.0
0.8833,99996331.0
0.8853,99996443.0
0.8789,99996431.0
