0.000,0.000,99999999
0.000,0.000,99999999
0.672,0.805,99996071.0
0.668,0.803,99996131.0
0.668,0.802,99996079.0
0.670,0.801,99996079.0
0.653,0.793,99996219.0
0.671,0.805,99996111.0
0.663,0.802,99996159.0
0.671,0.803,99996095.0
0.672,0.804,99996087.0
0.672,0.805,99996091.0
0.659,0.797,99996163.0
0.664,0.802,99996171.0
0.667,0.804,99996131.0
0.669,0.804,99996135.0
0.673,0.801,99996027.0
0.665,0.801,99996131.0
0.660,0.795,99996111.0
0.662,0.799,99996175.0
0.669,0.802,99996083.0
0.669,0.804,99996143.0
0.665,0.803,99996111.0
0.667,0.802,99996163.0
0.670,0.804,99996083.0
0.666,0.802,99996147.0
0.672,0.807,99996103.0
0.664,0.801,99996131.0
0.666,0.803,99996123.0
0.656,0.797,99996207.0
0.670,0.802,99996079.0
0.670,0.800,99996039.0
0.661,0.802,99996231.0
0.657,0.796,99996127.0
0.671,0.805,99996083.0
0.666,0.801,99996135.0
0.662,0.798,99996071.0
0.660,0.796,99996111.0
0.660,0.799,99996175.0
0.660,0.800,99996159.0
0.659,0.798,99996219.0
0.658,0.801,99996167.0
0.657,0.799,99996235.0
0.669,0.802,99996095.0
0.660,0.801,99996151.0
0.669,0.805,99996071.0
0.668,0.805,99996119.0
0.655,0.798,99996195.0
0.668,0.802,99996063.0
0.656,0.794,99996155.0
0.658,0.797,99996175.0
0.660,0.800,99996167.0
0.660,0.800,99996179.0
0.663,0.802,99996179.0
0.661,0.797,99996155.0
0.674,0.804,99996067.0
0.658,0.797,99996183.0
0.662,0.799,99996111.0
0.659,0.798,99996219.0
0.659,0.798,99996195.0
0.665,0.799,99996123.0
0.662,0.799,99996155.0
0.668,0.799,99996067.0
0.661,0.798,99996131.0
0.658,0.798,99996175.0
0.660,0.798,99996175.0
0.676,0.807,99996059.0
0.662,0.800,99996155.0
0.665,0.801,99996131.0
0.665,0.801,99996095.0
0.661,0.800,99996171.0
0.666,0.801,99996091.0
0.664,0.799,99996111.0
0.660,0.799,99996167.0
0.663,0.801,99996135.0
0.654,0.795,99996219.0
0.665,0.803,99996131.0
0.656,0.796,99996215.0
0.663,0.804,99996199.0
0.672,0.805,99996083.0
0.666,0.802,99996087.0
0.656,0.798,99996263.0
0.665,0.803,99996159.0
0.675,0.807,99996083.0
0.665,0.803,99996139.0
0.665,0.800,99996155.0
0.666,0.801,99996099.0
0.658,0.795,99996159.0
0.663,0.800,99996159.0
0.671,0.805,99996083.0
0.670,0.803,99996147.0
0.665,0.801,99996099.0
0.666,0.804,99996175.0
0.665,0.801,99996143.0
0.663,0.800,99996095.0
0.664,0.800,99996131.0
0.664,0.801,99996131.0
0.666,0.800,99996115.0
0.671,0.808,99996123.0
0.668,0.801,99996127.0
0.660,0.797,99996115.0
0.661,0.798,99996107.0
